Allele_1,WT_Background,Replicate,Temperature,Individuals,SQ_Measure,TotalArea.px
bx[2],DGRP088,R2,24,8,6,286162
bx[2],DGRP088,R2,24,9,5,260989
bx[2],DGRP088,R2,24,10,4,291187
bx[2],DGRP088,R2,24,11,5,290383
bx[2],DGRP088,R2,24,12,5,256198
bx[2],DGRP088,R2,24,13,5,309890
bx[2],DGRP088,R2,24,15,6,285351
bx[2],DGRP088,R2,24,16,5,243761
bx[2],DGRP088,R2,24,17,5,271164
bx[2],DGRP088,R2,24,18,5,223489
bx[2],DGRP229,R2,24,1,4,304290
bx[2],DGRP229,R2,24,2,6,248245
bx[2],DGRP229,R2,24,3,4,281606
bx[2],DGRP229,R2,24,4,5,247917
bx[2],DGRP229,R2,24,5,5,262074
bx[2],DGRP229,R2,24,6,4,260555
bx[2],DGRP229,R2,24,7,5,287611
bx[2],DGRP229,R2,24,8,3,282996
bx[2],DGRP229,R2,24,9,6,247325
bx[2],DGRP229,R2,24,10,5,321384
bx[2],DGRP229,R2,24,11,1,353208
bx[2],DGRP229,R2,24,13,5,339571
bx[2],DGRP229,R2,24,14,5,297081
bx[2],DGRP229,R2,24,15,4,287442
bx[2],DGRP229,R2,24,16,3,284759
bx[2],DGRP229,R2,24,17,4,290427
bx[2],DGRP229,R2,24,18,5,266635
bx[2],DGRP229,R2,24,19,5,291609
bx[2],DGRP229,R2,24,20,5,307364
bx[2],DGRP239,R2,24,1,4,284851
bx[2],DGRP239,R2,24,2,3,311171
bx[2],DGRP239,R2,24,3,3,281995
bx[2],DGRP239,R2,24,4,5,295268
bx[2],DGRP239,R2,24,5,4,290021
bx[2],DGRP239,R2,24,6,1,282114
bx[2],DGRP239,R2,24,7,3,287875
bx[2],DGRP239,R2,24,8,1,310945
bx[2],DGRP239,R2,24,9,5,300103
bx[2],DGRP239,R2,24,10,1,246821
bx[2],DGRP239,R2,24,11,1,285492
bx[2],DGRP239,R2,24,12,3,290904
bx[2],DGRP239,R2,24,13,4,268203
bx[2],DGRP239,R2,24,14,4,294413
bx[2],DGRP239,R2,24,15,1,267926
bx[2],DGRP239,R2,24,16,3,275891
bx[2],DGRP239,R2,24,17,1,303070
bx[2],DGRP239,R2,24,18,1,307812
bx[2],DGRP239,R2,24,19,1,280414
bx[2],DGRP239,R2,24,20,5,323786
bx[2],DGRP301,R2,24,1,4,297180
bx[2],DGRP301,R2,24,2,3,333140
bx[2],DGRP301,R2,24,3,4,347053
bx[2],DGRP301,R2,24,4,4,346077
bx[2],DGRP301,R2,24,5,1,320459
bx[2],DGRP301,R2,24,6,4,291963
bx[2],DGRP301,R2,24,7,3,331679
bx[2],DGRP301,R2,24,8,4,319833
bx[2],DGRP301,R2,24,9,4,356622
bx[2],DGRP301,R2,24,11,5,325091
bx[2],DGRP301,R2,24,12,4,340154
bx[2],DGRP301,R2,24,13,4,350258
bx[2],DGRP301,R2,24,14,3,319507
bx[2],DGRP301,R2,24,15,1,295045
bx[2],DGRP315,R2,24,1,5,271684
bx[2],DGRP315,R2,24,2,4,295557
bx[2],DGRP315,R2,24,3,3,338962
bx[2],DGRP315,R2,24,4,4,312234
bx[2],DGRP315,R2,24,5,4,327390
bx[2],DGRP315,R2,24,6,4,321915
bx[2],DGRP315,R2,24,7,3,283215
bx[2],DGRP315,R2,24,8,4,295755
bx[2],DGRP315,R2,24,9,4,224644
bx[2],DGRP315,R2,24,10,3,324939
bx[2],DGRP315,R2,24,11,5,249753
bx[2],DGRP315,R2,24,12,5,242316
bx[2],DGRP315,R2,24,13,4,315099
bx[2],DGRP315,R2,24,14,4,291715
bx[2],DGRP315,R2,24,15,3,307297
bx[2],DGRP315,R2,24,18,4,329271
bx[2],DGRP315,R2,24,19,5,295052
bx[2],DGRP319,R2,24,1,5,298067
bx[2],DGRP319,R2,24,2,4,314292
bx[2],DGRP319,R2,24,3,4,314273
bx[2],DGRP319,R2,24,4,3,312380
bx[2],DGRP319,R2,24,5,5,314355
bx[2],DGRP319,R2,24,6,4,333657
bx[2],DGRP319,R2,24,7,5,319103
bx[2],DGRP319,R2,24,8,3,297653
bx[2],DGRP319,R2,24,9,4,297273
bx[2],DGRP319,R2,24,10,5,309681
bx[2],DGRP319,R2,24,11,5,272788
bx[2],DGRP319,R2,24,12,4,286348
bx[2],DGRP319,R2,24,13,3,290375
bx[2],DGRP319,R2,24,14,4,304047
bx[2],DGRP319,R2,24,15,5,326925
bx[2],DGRP319,R2,24,16,5,328492
bx[2],DGRP319,R2,24,17,4,319396
bx[2],DGRP371,R2,24,1,4,327045
bx[2],DGRP371,R2,24,2,5,330986
bx[2],DGRP371,R2,24,4,4,332385
bx[2],DGRP371,R2,24,5,5,300099
bx[2],DGRP371,R2,24,6,5,277688
bx[2],DGRP371,R2,24,7,5,333270
bx[2],DGRP371,R2,24,8,4,312772
bx[2],DGRP371,R2,24,9,4,313379
bx[2],DGRP371,R2,24,10,3,325483
bx[2],DGRP371,R2,24,11,6,301778
bx[2],DGRP385,R2,24,1,5,268343
bx[2],DGRP385,R2,24,2,5,267424
bx[2],DGRP385,R2,24,3,4,278917
bx[2],DGRP385,R2,24,4,5,299099
bx[2],DGRP385,R2,24,5,5,273972
bx[2],DGRP385,R2,24,6,4,259274
bx[2],DGRP385,R2,24,7,4,267118
bx[2],DGRP385,R2,24,8,5,280344
bx[2],DGRP385,R2,24,9,3,276676
bx[2],DGRP385,R2,24,10,3,267567
bx[2],DGRP385,R2,24,11,5,276750
bx[2],DGRP385,R2,24,12,5,293291
bx[2],DGRP385,R2,24,13,5,315126
bx[2],DGRP385,R2,24,14,4,247445
bx[2],DGRP385,R2,24,15,4,255380
bx[2],DGRP391,R2,24,1,5,310376
bx[2],DGRP391,R2,24,2,5,233666
bx[2],DGRP391,R2,24,3,5,272539
bx[2],DGRP391,R2,24,4,1,288490
bx[2],DGRP391,R2,24,5,4,303316
bx[2],DGRP391,R2,24,6,1,289019
bx[2],DGRP391,R2,24,7,2,285220
bx[2],DGRP391,R2,24,8,5,292854
bx[2],DGRP391,R2,24,9,5,258443
bx[2],DGRP391,R2,24,10,4,345667
bx[2],DGRP391,R2,24,11,4,311972
bx[2],DGRP391,R2,24,12,3,290947
bx[2],DGRP391,R2,24,13,4,302727
bx[2],DGRP391,R2,24,14,5,327618
bx[2],DGRP391,R2,24,15,3,277114
bx[2],DGRP391,R2,24,16,5,283891
bx[2],DGRP391,R2,24,17,4,294053
bx[2],DGRP391,R2,24,18,3,297560
bx[2],DGRP391,R2,24,19,5,328439
bx[2],DGRP392,R2,24,1,6,342106
bx[2],DGRP392,R2,24,2,5,363948
bx[2],DGRP392,R2,24,3,6,286309
bx[2],DGRP392,R2,24,4,6,353971
bx[2],DGRP392,R2,24,5,6,351399
bx[2],DGRP392,R2,24,6,5,369097
bx[2],DGRP392,R2,24,7,4,367139
bx[2],DGRP392,R2,24,8,5,326997
bx[2],DGRP392,R2,24,9,6,350870
bx[2],DGRP443,R2,24,1,5,275440
bx[2],DGRP443,R2,24,2,5,312750.692
bx[2],DGRP443,R2,24,3,5,312939.8321
bx[2],DGRP443,R2,24,4,6,313128.9722
bx[2],DGRP443,R2,24,5,5,313318.1123
bx[2],DGRP443,R2,24,6,5,313507.2524
bx[2],DGRP443,R2,24,7,5,313696.3925
bx[2],DGRP443,R2,24,8,4,313885.5326
bx[2],DGRP443,R2,24,10,4,314074.6727
bx[2],DGRP443,R2,24,11,5,314263.8128
bx[2],DGRP443,R2,24,12,5,314452.9529
bx[2],DGRP443,R2,24,13,4,314642.093
bx[2],DGRP492,R2,24,1,4,314831.233
bx[2],DGRP492,R2,24,2,3,315020.3731
bx[2],DGRP492,R2,24,3,3,315209.5132
bx[2],DGRP492,R2,24,4,4,315398.6533
bx[2],DGRP492,R2,24,5,4,315587.7934
bx[2],DGRP492,R2,24,6,5,315776.9335
bx[2],DGRP492,R2,24,7,4,315966.0736
bx[2],DGRP492,R2,24,8,4,316155.2137
bx[2],DGRP492,R2,24,9,4,316344.3538
bx[2],DGRP492,R2,24,10,4,316533.4939
bx[2],DGRP492,R2,24,11,4,316722.634
bx[2],DGRP492,R2,24,12,3,316911.7741
bx[2],DGRP492,R2,24,13,4,317100.9142
bx[2],DGRP492,R2,24,16,5,317290.0542
bx[2],DGRP492,R2,24,17,4,317479.1943
bx[2],DGRP492,R2,24,18,3,317668.3344
bx[2],DGRP492,R2,24,19,5,317857.4745
bx[2],DGRP492,R2,24,20,5,318046.6146
bx[2],DGRP517,R2,24,1,3,318235.7547
bx[2],DGRP517,R2,24,2,4,318424.8948
bx[2],DGRP517,R2,24,3,5,318614.0349
bx[2],DGRP517,R2,24,4,1,318803.175
bx[2],DGRP517,R2,24,5,3,318992.3151
bx[2],DGRP517,R2,24,6,3,319181.4552
bx[2],DGRP517,R2,24,7,3,319370.5953
bx[2],DGRP517,R2,24,8,4,319559.7353
bx[2],DGRP517,R2,24,9,1,319748.8754
bx[2],DGRP517,R2,24,10,1,319938.0155
bx[2],DGRP517,R2,24,11,3,320127.1556
bx[2],DGRP517,R2,24,12,2,320316.2957
bx[2],DGRP517,R2,24,13,4,320505.4358
bx[2],DGRP517,R2,24,14,4,320694.5759
bx[2],DGRP517,R2,24,15,1,320883.716
bx[2],DGRP517,R2,24,16,1,321072.8561
bx[2],DGRP517,R2,24,17,3,321261.9962
bx[2],DGRP517,R2,24,18,3,321451.1363
bx[2],DGRP517,R2,24,19,3,321640.2764
bx[2],DGRP517,R2,24,20,3,321829.4165
bx[2],DGRP757,R2,24,1,4,322018.5565
bx[2],DGRP757,R2,24,2,4,322207.6966
bx[2],DGRP757,R2,24,4,4,322396.8367
bx[2],DGRP757,R2,24,5,5,322585.9768
bx[2],DGRP757,R2,24,6,5,322775.1169
bx[2],DGRP757,R2,24,7,4,322964.257
bx[2],DGRP757,R2,24,8,4,323153.3971
bx[2],DGRP757,R2,24,9,5,323342.5372
bx[2],DGRP757,R2,24,10,5,323531.6773
bx[2],DGRP757,R2,24,11,4,323720.8174
bx[3],DGRP028,R2,24,1,8,276780
bx[3],DGRP028,R2,24,2,8,274613
bx[3],DGRP028,R2,24,3,7,308078
bx[3],DGRP028,R2,24,4,8,265475
bx[3],DGRP028,R2,24,5,7,265236
bx[3],DGRP028,R2,24,6,7,271001
bx[3],DGRP028,R2,24,7,9,270205
bx[3],DGRP028,R2,24,8,7,273902
bx[3],DGRP028,R2,24,9,8,281582
bx[3],DGRP028,R2,24,10,8,254799
bx[3],DGRP028,R2,24,11,7,284103
bx[3],DGRP028,R2,24,12,8,271040
bx[3],DGRP028,R2,24,13,7,276027
bx[3],DGRP028,R2,24,14,7,282818
bx[3],DGRP028,R2,24,16,9,281081
bx[3],DGRP028,R2,24,17,8,277431
bx[3],DGRP028,R2,24,18,8,269277
bx[3],DGRP028,R2,24,19,9,265003
bx[3],DGRP038,R2,24,1,13,200624
bx[3],DGRP038,R2,24,2,10,220997
bx[3],DGRP038,R2,24,3,13,214809
bx[3],DGRP038,R2,24,4,10,209971
bx[3],DGRP038,R2,24,5,9,255997
bx[3],DGRP038,R2,24,6,10,214005
bx[3],DGRP038,R2,24,7,12,203699
bx[3],DGRP038,R2,24,8,9,233959
bx[3],DGRP038,R2,24,9,10,214486
bx[3],DGRP038,R2,24,10,10,207027
bx[3],DGRP038,R2,24,11,9,229440
bx[3],DGRP038,R2,24,12,10,238247
bx[3],DGRP038,R2,24,13,12,190707
bx[3],DGRP038,R2,24,14,12,255098
bx[3],DGRP038,R2,24,15,13,196995
bx[3],DGRP038,R2,24,16,13,200447
bx[3],DGRP038,R2,24,17,9,230123
bx[3],DGRP038,R2,24,18,12,256442
bx[3],DGRP038,R2,24,19,10,204295
bx[3],DGRP038,R2,24,20,10,226038
bx[3],DGRP048,R2,24,1,13,157188
bx[3],DGRP048,R2,24,2,9,170745
bx[3],DGRP048,R2,24,3,10,165612
bx[3],DGRP048,R2,24,4,10,149974
bx[3],DGRP048,R2,24,5,8,234972
bx[3],DGRP048,R2,24,6,12,157362
bx[3],DGRP048,R2,24,7,10,158798
bx[3],DGRP048,R2,24,8,10,198624
bx[3],DGRP048,R2,24,9,12,163588
bx[3],DGRP048,R2,24,10,10,216455
bx[3],DGRP048,R2,24,11,10,155311
bx[3],DGRP048,R2,24,12,12,181514
bx[3],DGRP048,R2,24,13,10,188841
bx[3],DGRP048,R2,24,14,12,148311
bx[3],DGRP048,R2,24,15,10,179604
bx[3],DGRP048,R2,24,16,12,149836
bx[3],DGRP048,R2,24,17,10,192522
bx[3],DGRP048,R2,24,18,8,159318
bx[3],DGRP048,R2,24,19,12,162347
bx[3],DGRP048,R2,24,20,12,171793
bx[3],DGRP075,R2,24,1,7,268383
bx[3],DGRP075,R2,24,2,7,284373
bx[3],DGRP075,R2,24,3,7,280394
bx[3],DGRP075,R2,24,4,8,248283
bx[3],DGRP075,R2,24,5,7,283506
bx[3],DGRP075,R2,24,6,9,240846
bx[3],DGRP075,R2,24,7,8,244952
bx[3],DGRP075,R2,24,8,8,252157
bx[3],DGRP075,R2,24,9,10,271553
bx[3],DGRP075,R2,24,10,7,269998
bx[3],DGRP075,R2,24,11,7,255612
bx[3],DGRP075,R2,24,12,8,292366
bx[3],DGRP075,R2,24,13,8,249152
bx[3],DGRP075,R2,24,14,8,249791
bx[3],DGRP075,R2,24,15,9,245079
bx[3],DGRP075,R2,24,16,8,224440
bx[3],DGRP075,R2,24,17,9,259628
bx[3],DGRP075,R2,24,18,8,274151
bx[3],DGRP075,R2,24,19,8,273556
bx[3],DGRP075,R2,24,20,8,266039
bx[3],DGRP083,R2,24,1,8,275149
bx[3],DGRP083,R2,24,2,7,238866
bx[3],DGRP083,R2,24,3,10,215739
bx[3],DGRP083,R2,24,4,10,191469
bx[3],DGRP083,R2,24,5,8,225587
bx[3],DGRP083,R2,24,6,10,218952
bx[3],DGRP083,R2,24,7,8,276918
bx[3],DGRP083,R2,24,8,8,277301
bx[3],DGRP083,R2,24,9,8,217509
bx[3],DGRP083,R2,24,10,8,242345
bx[3],DGRP083,R2,24,11,7,233180
bx[3],DGRP083,R2,24,12,8,203359
bx[3],DGRP083,R2,24,13,8,225519
bx[3],DGRP083,R2,24,14,7,237370
bx[3],DGRP083,R2,24,15,7,212460
bx[3],DGRP083,R2,24,16,7,217804
bx[3],DGRP083,R2,24,17,7,238087
bx[3],DGRP083,R2,24,18,7,231146
bx[3],DGRP083,R2,24,19,7,230774
bx[3],DGRP083,R2,24,20,7,217399
bx[3],DGRP088,R2,24,1,12,197698
bx[3],DGRP088,R2,24,2,12,210015
bx[3],DGRP088,R2,24,3,12,198343
bx[3],DGRP088,R2,24,4,12,221095
bx[3],DGRP088,R2,24,5,12,195789
bx[3],DGRP088,R2,24,6,12,201668
bx[3],DGRP088,R2,24,7,12,186611
bx[3],DGRP088,R2,24,8,10,195054
bx[3],DGRP088,R2,24,9,10,199371
bx[3],DGRP088,R2,24,10,12,187929
bx[3],DGRP088,R2,24,11,12,218281
bx[3],DGRP088,R2,24,12,13,198723
bx[3],DGRP088,R2,24,13,12,207559
bx[3],DGRP088,R2,24,14,12,186819
bx[3],DGRP088,R2,24,15,9,291327
bx[3],DGRP088,R2,24,16,10,248538
bx[3],DGRP088,R2,24,17,10,205146
bx[3],DGRP088,R2,24,18,10,237140
bx[3],DGRP088,R2,24,19,12,200992
bx[3],DGRP088,R2,24,20,10,216411
bx[3],DGRP229,R2,24,1,10,183772
bx[3],DGRP229,R2,24,2,12,184930
bx[3],DGRP229,R2,24,3,8,241043
bx[3],DGRP229,R2,24,4,8,248364
bx[3],DGRP229,R2,24,5,8,245345
bx[3],DGRP229,R2,24,6,10,232012
bx[3],DGRP229,R2,24,7,10,219919
bx[3],DGRP229,R2,24,8,10,238765
bx[3],DGRP229,R2,24,9,9,226555
bx[3],DGRP229,R2,24,10,9,229861
bx[3],DGRP229,R2,24,11,9,241497
bx[3],DGRP229,R2,24,12,9,259248
bx[3],DGRP229,R2,24,13,8,253526
bx[3],DGRP229,R2,24,14,10,205712
bx[3],DGRP229,R2,24,15,9,187483
bx[3],DGRP229,R2,24,16,9,212669
bx[3],DGRP229,R2,24,17,8,237756
bx[3],DGRP229,R2,24,18,9,210822
bx[3],DGRP229,R2,24,19,10,224167
bx[3],DGRP229,R2,24,20,10,218687
bx[3],DGRP239,R2,24,1,7,272383
bx[3],DGRP239,R2,24,2,8,245466
bx[3],DGRP239,R2,24,3,7,241897
bx[3],DGRP239,R2,24,4,7,240427
bx[3],DGRP239,R2,24,5,8,227084
bx[3],DGRP239,R2,24,6,9,236521
bx[3],DGRP239,R2,24,7,7,251438
bx[3],DGRP239,R2,24,8,8,241332
bx[3],DGRP239,R2,24,9,7,268356
bx[3],DGRP239,R2,24,10,7,299992
bx[3],DGRP239,R2,24,11,8,239530
bx[3],DGRP239,R2,24,12,7,246624
bx[3],DGRP239,R2,24,13,8,251368
bx[3],DGRP239,R2,24,14,7,245236
bx[3],DGRP239,R2,24,15,8,273763
bx[3],DGRP239,R2,24,16,8,255906
bx[3],DGRP239,R2,24,17,7,261619
bx[3],DGRP239,R2,24,18,7,274147
bx[3],DGRP239,R2,24,19,7,230770
bx[3],DGRP239,R2,24,20,7,306111
bx[3],DGRP301,R2,24,2,5,238790
bx[3],DGRP301,R2,24,3,7,284642
bx[3],DGRP301,R2,24,4,8,290169
bx[3],DGRP301,R2,24,7,7,246488
bx[3],DGRP301,R2,24,8,8,273022
bx[3],DGRP301,R2,24,9,7,288103
bx[3],DGRP301,R2,24,10,8,260231
bx[3],DGRP301,R2,24,11,10,164993
bx[3],DGRP301,R2,24,12,7,288677
bx[3],DGRP301,R2,24,13,7,284335
bx[3],DGRP301,R2,24,14,7,272070
bx[3],DGRP301,R2,24,15,8,273822
bx[3],DGRP301,R2,24,16,8,277313
bx[3],DGRP315,R2,24,1,8,212927
bx[3],DGRP315,R2,24,2,9,198928
bx[3],DGRP315,R2,24,3,10,205626
bx[3],DGRP315,R2,24,4,10,239873
bx[3],DGRP315,R2,24,5,9,211779
bx[3],DGRP315,R2,24,6,10,208374
bx[3],DGRP315,R2,24,8,8,224587
bx[3],DGRP315,R2,24,9,8,210435
bx[3],DGRP315,R2,24,10,10,237835
bx[3],DGRP315,R2,24,11,8,240388
bx[3],DGRP315,R2,24,12,8,219997
bx[3],DGRP315,R2,24,14,10,208788
bx[3],DGRP315,R2,24,15,8,226682
bx[3],DGRP315,R2,24,16,8,222895
bx[3],DGRP315,R2,24,17,9,211348
bx[3],DGRP315,R2,24,18,10,215134
bx[3],DGRP315,R2,24,19,8,223805
bx[3],DGRP319,R2,24,1,9,212716
bx[3],DGRP319,R2,24,2,10,223214
bx[3],DGRP319,R2,24,3,12,220737
bx[3],DGRP319,R2,24,4,9,226317
bx[3],DGRP319,R2,24,5,10,187263
bx[3],DGRP319,R2,24,7,10,202991
bx[3],DGRP319,R2,24,8,10,204610
bx[3],DGRP319,R2,24,9,12,212703
bx[3],DGRP319,R2,24,10,10,256966
bx[3],DGRP319,R2,24,12,12,206544
bx[3],DGRP319,R2,24,13,10,196851
bx[3],DGRP319,R2,24,14,8,226935
bx[3],DGRP371,R2,24,1,10,258713
bx[3],DGRP371,R2,24,2,7,258445
bx[3],DGRP371,R2,24,3,7,228027
bx[3],DGRP371,R2,24,4,8,259109
bx[3],DGRP371,R2,24,5,7,250366
bx[3],DGRP371,R2,24,6,7,261955
bx[3],DGRP371,R2,24,7,6,282102
bx[3],DGRP371,R2,24,8,7,253021
bx[3],DGRP371,R2,24,9,6,240221
bx[3],DGRP371,R2,24,10,7,200013
bx[3],DGRP371,R2,24,11,8,234968
bx[3],DGRP371,R2,24,12,7,232620
bx[3],DGRP371,R2,24,13,7,222371
bx[3],DGRP371,R2,24,14,7,213253
bx[3],DGRP371,R2,24,15,7,237548
bx[3],DGRP371,R2,24,16,8,250396
bx[3],DGRP371,R2,24,17,9,236017
bx[3],DGRP371,R2,24,18,8,241098
bx[3],DGRP371,R2,24,19,7,236343
bx[3],DGRP371,R2,24,20,6,237833
bx[3],DGRP385,R2,24,1,10,226827
bx[3],DGRP385,R2,24,4,9,243453
bx[3],DGRP385,R2,24,5,9,233418
bx[3],DGRP385,R2,24,6,9,244218
bx[3],DGRP385,R2,24,7,10,205941
bx[3],DGRP385,R2,24,9,8,261961
bx[3],DGRP385,R2,24,10,8,241385
bx[3],DGRP385,R2,24,11,9,229381
bx[3],DGRP385,R2,24,12,10,206166
bx[3],DGRP385,R2,24,14,8,230781
bx[3],DGRP385,R2,24,15,10,244814
bx[3],DGRP385,R2,24,16,10,211104
bx[3],DGRP385,R2,24,17,10,234757
bx[3],DGRP385,R2,24,19,10,210568
bx[3],DGRP385,R2,24,20,9,204739
bx[3],DGRP391,R2,24,1,10,220466
bx[3],DGRP391,R2,24,2,9,262877
bx[3],DGRP391,R2,24,3,10,234781
bx[3],DGRP391,R2,24,4,9,204613
bx[3],DGRP391,R2,24,5,8,230324
bx[3],DGRP391,R2,24,6,10,227033
bx[3],DGRP391,R2,24,7,9,251107
bx[3],DGRP391,R2,24,8,12,218337
bx[3],DGRP391,R2,24,9,9,225124
bx[3],DGRP391,R2,24,10,7,245302
bx[3],DGRP391,R2,24,11,10,245110
bx[3],DGRP391,R2,24,12,10,218047
bx[3],DGRP391,R2,24,13,12,222269
bx[3],DGRP391,R2,24,14,9,220671
bx[3],DGRP391,R2,24,15,10,226284
bx[3],DGRP391,R2,24,16,12,225870
bx[3],DGRP391,R2,24,17,12,214899
bx[3],DGRP391,R2,24,18,12,223882
bx[3],DGRP391,R2,24,19,10,233738
bx[3],DGRP391,R2,24,20,9,220964
bx[3],DGRP392,R2,24,1,12,237091
bx[3],DGRP392,R2,24,2,13,215947
bx[3],DGRP392,R2,24,3,12,221462
bx[3],DGRP392,R2,24,4,10,207199
bx[3],DGRP392,R2,24,5,9,239745
bx[3],DGRP392,R2,24,6,12,206944
bx[3],DGRP392,R2,24,7,12,198492
bx[3],DGRP392,R2,24,8,10,243342
bx[3],DGRP392,R2,24,9,12,210687
bx[3],DGRP392,R2,24,10,12,205587
bx[3],DGRP392,R2,24,11,10,236089
bx[3],DGRP392,R2,24,12,10,220179
bx[3],DGRP392,R2,24,13,12,234425
bx[3],DGRP392,R2,24,14,12,234907
bx[3],DGRP392,R2,24,15,10,247728
bx[3],DGRP392,R2,24,16,10,239732
bx[3],DGRP392,R2,24,17,9,254656
bx[3],DGRP392,R2,24,18,9,233064
bx[3],DGRP392,R2,24,19,12,213048
bx[3],DGRP443,R2,24,1,8,239721
bx[3],DGRP443,R2,24,2,8,247839
bx[3],DGRP443,R2,24,3,10,212311
bx[3],DGRP443,R2,24,4,7,241854
bx[3],DGRP443,R2,24,5,9,252891
bx[3],DGRP443,R2,24,6,7,301371
bx[3],DGRP443,R2,24,7,10,209801
bx[3],DGRP443,R2,24,8,9,250033
bx[3],DGRP443,R2,24,9,10,177913
bx[3],DGRP443,R2,24,10,7,232313
bx[3],DGRP443,R2,24,11,9,220126
bx[3],DGRP443,R2,24,12,8,251728
bx[3],DGRP443,R2,24,13,8,249990
bx[3],DGRP443,R2,24,14,9,254444
bx[3],DGRP443,R2,24,15,10,246489
bx[3],DGRP443,R2,24,16,8,260821
bx[3],DGRP443,R2,24,17,8,207194
bx[3],DGRP443,R2,24,18,9,276836
bx[3],DGRP443,R2,24,19,10,216979
bx[3],DGRP443,R2,24,20,7,300904
bx[3],DGRP491,R2,24,1,10,256444
bx[3],DGRP491,R2,24,2,9,235945
bx[3],DGRP491,R2,24,3,8,289536
bx[3],DGRP491,R2,24,4,10,257369
bx[3],DGRP491,R2,24,5,10,243194
bx[3],DGRP491,R2,24,6,9,255792
bx[3],DGRP491,R2,24,7,9,236641
bx[3],DGRP491,R2,24,8,8,264280
bx[3],DGRP491,R2,24,9,10,255567
bx[3],DGRP491,R2,24,10,10,231823
bx[3],DGRP491,R2,24,11,10,275738
bx[3],DGRP491,R2,24,12,7,279291
bx[3],DGRP491,R2,24,13,6,290892
bx[3],DGRP491,R2,24,14,8,289503
bx[3],DGRP491,R2,24,15,10,246253
bx[3],DGRP491,R2,24,16,8,287975
bx[3],DGRP491,R2,24,17,8,250066
bx[3],DGRP491,R2,24,18,7,266212
bx[3],DGRP491,R2,24,19,10,240799
bx[3],DGRP491,R2,24,20,10,246992
bx[3],DGRP492,R2,24,1,7,294069
bx[3],DGRP492,R2,24,2,8,248956
bx[3],DGRP492,R2,24,3,9,277408
bx[3],DGRP492,R2,24,4,7,288809
bx[3],DGRP492,R2,24,5,7,285270
bx[3],DGRP492,R2,24,6,7,299407
bx[3],DGRP492,R2,24,7,10,259657
bx[3],DGRP492,R2,24,8,10,241126
bx[3],DGRP492,R2,24,9,8,262545
bx[3],DGRP492,R2,24,10,7,294542
bx[3],DGRP492,R2,24,11,10,232420
bx[3],DGRP492,R2,24,12,10,247630
bx[3],DGRP492,R2,24,13,9,292986
bx[3],DGRP492,R2,24,14,10,224555
bx[3],DGRP492,R2,24,15,10,246622
bx[3],DGRP492,R2,24,16,10,239210
bx[3],DGRP492,R2,24,17,8,282967
bx[3],DGRP492,R2,24,18,8,235747
bx[3],DGRP492,R2,24,19,10,243523
bx[3],DGRP492,R2,24,20,9,252364
bx[3],DGRP517,R2,24,2,9,221950
bx[3],DGRP517,R2,24,3,8,240079
bx[3],DGRP517,R2,24,4,7,234212
bx[3],DGRP517,R2,24,5,9,264078
bx[3],DGRP517,R2,24,6,8,274586
bx[3],DGRP517,R2,24,7,8,229842
bx[3],DGRP517,R2,24,8,7,256837
bx[3],DGRP517,R2,24,9,9,215293
bx[3],DGRP517,R2,24,10,8,230126
bx[3],DGRP517,R2,24,11,10,213222
bx[3],DGRP517,R2,24,12,9,214898
bx[3],DGRP517,R2,24,13,8,247600
bx[3],DGRP517,R2,24,14,8,247605
bx[3],DGRP517,R2,24,15,8,234471
bx[3],DGRP517,R2,24,16,9,250820
bx[3],DGRP517,R2,24,17,9,239276
bx[3],DGRP517,R2,24,18,9,231233
bx[3],DGRP757,R2,24,1,7,237419
bx[3],DGRP757,R2,24,2,8,244277
bx[3],DGRP757,R2,24,3,7,255934
bx[3],DGRP757,R2,24,4,7,231015
bx[3],DGRP757,R2,24,5,7,210613
bx[3],DGRP757,R2,24,6,7,256382
bx[3],DGRP757,R2,24,7,7,227545
bx[3],DGRP757,R2,24,8,7,240058
bx[3],DGRP757,R2,24,9,6,214515
bx[3],DGRP757,R2,24,10,7,206405
bx[3],DGRP757,R2,24,11,7,236831
bx[3],DGRP757,R2,24,12,9,210212
bx[3],DGRP757,R2,24,13,7,241835
bx[3],DGRP757,R2,24,14,8,231635
bx[3],DGRP757,R2,24,15,7,242623
bx[3],DGRP757,R2,24,16,7,235097
bx[3],DGRP757,R2,24,17,7,214406
bx[3],DGRP757,R2,24,18,8,233092
bx[3],DGRP757,R2,24,19,8,208265
bx[1],DGRP319,R2a,24,1,5,272883
bx[1],DGRP319,R2a,24,2,4,293220
bx[1],DGRP319,R2a,24,3,5,247091
bx[1],DGRP319,R2a,24,4,5,261499
bx[1],DGRP319,R2a,24,5,5,285235
bx[1],DGRP319,R2a,24,6,6,254087
bx[1],DGRP319,R2a,24,7,5,213899
bx[1],DGRP319,R2a,24,8,5,282285
bx[1],DGRP319,R2a,24,9,5,309705
bx[1],DGRP319,R2a,24,10,5,315382
bx[1],DGRP319,R2a,24,11,6,280526
bx[1],DGRP319,R2a,24,12,5,271266
bx[1],DGRP319,R2a,24,13,5,248680
bx[3],DGRP392,R2a,24,1,9,225600
bx[3],DGRP392,R2a,24,2,10,222133
bx[3],DGRP392,R2a,24,3,9,214671
bx[3],DGRP392,R2a,24,4,10,209094
bx[3],DGRP392,R2a,24,5,10,219276
